class_id,text
0,"Question...is it the owner that is requiring the employees wear a mask or is it Pelosi? I dont think it's Pelosi. I think it's the caterer and the employees may be going in and out of a building.

We don't have all the facts.

Plus they are outside...masks
are not required outside."
1,"I live in Melbourne, Australia 🇦🇺 and I can tell you this stuff is happening. It's scary now the government wants kids five years old and up to wear a mask"
2,This is where police have to draw the line and refuse to do the bidding of the government. To participate is reprehensible.
2,"Love your stuff, Tucker. One thing, the Aussie they are hunting was COVID positive and avoiding isolation (currently 14 days of quarantine). He wasn't just avoiding the lockdown, he was knowingly infecting those around him."
0,You skipped the part where Matt Lawson was shot with rubber bullets! The man being dragged into the blockade was shot i think 8 times on his body while 2 other coppers sprayed him with pepper spray. Gutless wonders is what it's called here!
1,"Tucker….you need to be an investigative reporter that you are and solidify who is actually running this country and trying to change it forever….you have hinted to it in the past, but we the people want to know who the hell it is. Thank you for what you do everyday"
2,How are Australians not attempting to overthrow their government right now.
2,"Say this out loud and let it sink in...""ELECTIONS
HAVE CONSEQUENCES"". The people that are being elected at every level of government from your local school board to the President don't have your best interests in mind. They run for positions for power and to execute their will not your will or the will of the majority. Take every election as a serious measure to ensure you only your well being but maintain your freedom. Or else this will become Australia..."
1,This was seriously a scary segment. The hypocrisy from Nancy Pelosi is nothing new. She’s a disgrace. But the drama going on in Australia is unbelievable. I’m sure none of them are reporting any deaths from cancer or the flu or heart attacks. Over a year later…. And the WORLD still has zero clue.
2,We need to take back our government they are doing nothing for us.
0,"Martial law is coming to us soon, just watch! Our administration wants 2 classes of people, the very rich and the very poor who work to support the rich. Does this sound familiar? We’ve seen it before, just not here…yet."
1,"Our KY state Governor has done same , caught in photos without mask in public events, after mandating masks.😡"
1,"Why don't you wear a mask Pelosi and I'll do want I want, FREEDOM!"
2,This absolutely terrifying to me. Americans better wake the hell up & start fighting back!
1,Australia gave in when they gave up their guns they gave up their second amendment and they gave up everything that it took for their first amendment their third and everyone else after that Australia caved and they allowed it to happen plain and simple
1,"And they are coming to New Jersey too because our governor is a feckless progressive who has no respect for his constituents.
He prefers criminals illegals and people who like to give away taxpayers money like water."
1,"This is the end result of gun confiscation, what was shown going on in Australia is what happens to a docile unarmed populace. The only reason the powers that be here in the US cannot do what the Aussie's are doing is because of our 2nd Amendment and 500+ million weapons in civilian hands. Once push came to shove as seen with the authoritarianis
m in Australia, American's would fight back but we would not comply with this kind of brutality on our streets from the government. Of course this is just my opinion on what i just saw."
1,Wow! Mr Carlson it must be really frustrating and devastating for you to to provide these news to us. May the Angels of God be with you and your family. God bless you for your heroic love. A God help us deal with tge New world we are facing.
1,I bet they wish they wouldn't have gave up their firearms now. America would be just like this if we didn't have a 2nd Amendment
1,There is evidence that it also spreads via shedding or fecal matter… so when they finally accept that bit of scientific data maybe they will realize that all the lockdowns and isolating people in groups trapped in their own domiciles was not the smartest idea. The people in charge are going about this all wrong.
2,"Stop calling our elected representatives
leaders!! They work for us and should be representing us… not leading anything.. rather serving!!"
2,Apparently ppl back then had more integrity than ppl today!
0,I would suggest that Tucker Carlson and others concentrate on fixing what's wrong it their own back yard before they start knocking other places. As usual the story is dramatised out of proportion.
2,Actions always speak louder than words! She is as fake as they come!!
1,Intolerable laws sparked the 1775 revolutionary war of independence against the British Crown. Here we go again waiting for another war of independence against the Democrstic wealthy elite.
0,It will be alot of blood in the streets if that happens in this country to many people with guns and military training the don't agree with this behavior from the government. Just my opinion
2,"Tucker Carlson how dare you call the New Zealand President ""The lady with the teeth who is very popular""
Tucker Carlson, how dare you imply the Govenor of the State of Victoria is a lunatic for saying ""We are breaking the rules if we watch the sunset"" !
PS. I agree with you."
2,Unfortunately there are a number of people who can have all the evidence continually shoved in their faces and it will not make a bit of difference.
2,The hypocrisy within our government is beyond redemption. These oligarchs need to be removed before Americans will ever trust the government again. Does anyone know what the % is on Americans who don't trust the government is? It has to be higher than ever.
1,"It's so very sad for the real people of the United States of America, to have to continue to put up with the Biden administration what a load of rubbish the Biden administration has TURNED out to be. There's no way the real people of the United States of America are being held accountable for the Biden administration.
God bless you all."
1,"Australia is a perfect example when the people become complacent and allow their government to disarm them and rule over them.

Quite frankly I thought Australians were smarter than this. I can see Brits allowing it but I never thought the Aussies would."
2,They are “sophisticated people” like the ones at Obama’s b-day party. No masks needed.
1,"Fact of the matter....peopl
e don't wear masks when they eat. Having this type of event in NAP with a high rate of COVID is typically Democratic poor optics and she doesn't care. She is the most powerful person in DC...more powerful than the President, and is in Napa to raise money for the Dems and preserve that woeful Gavin Newsome's governorship. Politics, power, and money are far more important to her...witness what she has or has not done for the people of CA in her time in Congress....and
the Dems continue to elect her......pitifu
l.....I left CA in 2013 for TN and while I love the state and all it offers, the politics, economics, social justice, and environmentalis
ts have ridden the Dem and state train into the ground...."
2,"Facebook keeps removing my ""Like"" and ""Angry"" status on this post. I wonder why? Is it going against their community standards?"
0,"Some of your facts are wrong, example only half of Australia is in Lockdown . Sydney NSW , and Melbourne VIC , the rest of the states ( 4 ) are open fully with no restrictions. The other facts are correct, but not explained fully. The man who sneezed in the lift has covid but will not isolate , he wasnts to spread covid to others that's why the Police are looking for him.
Religious services are banned because of lockdown rules , you can only zoom your services. This minister broke the rules knowingly and got caught. Yes the lockdown is over the top , only because of the low vaccine rate in the beginning, now the rates have increased dramatically . Enjoy your show from down under , Sydney, Australia .👍"
1,"That’s the state of Victoria which is run by a communist, Daniel Andrews. The protesters should rally around recalling Andrews and running for political office to change these communist rules he’s put in place."
1,Her little drama queen aoc needs to be the first to wear a mask as well as Schumer and herself
2,Tucker Carlson Tonight I am Australian and the horse lady made me laugh for a bit then you got to the very real segments about Australia and I cried at how accurately wrong we are being treated it’s an absolute disgrace and so disheartening. Many here are just getting on with their lives whilst our fellow Australians just across the Queensland border into New South Wales are being treated like leapers. I am afraid for our children’s futures 😢
2,Don’t worry about the police beating you with batons... they just want you to stay healthy. 🙄
2,I'm surprised you did not mention the forced v🪓ination of children. They physically ripped children from their parents' arms and v🪓inated them.
2,"If you haven’t watch the movie “The Hunger Games”, go ahead and watch all! If you ever notice movies are years in advanced of what could and might happen to our world/ country! The thing is no one wants to believe it! Quit giving up your control! Vote these people out b4 it’s to late!"
2,How many times did she say young people in less than a minute. The young people are the vulnerable. Raise your kids right.
2,Oh god. This is too sad. As a New Zealander with friends and family in Australia hearing what a compliant community we are makes me realize just how we would have behaved in Nazi Germany.
2,We should have done this last summer when all the rioting and looting was going on. Our us police in every state should have been allowed to use the same kind of force.
2,It's coming to all nations. This is leading to the return of Jesus for the Church. The anti christ will be revealed. Ppl have seen nothing yet.
2,We are with you Australia stand up and fight for your right.
1,"Im an Aussie living in South Australia, we haven't had a new case of C19 for weeks and have had 4 deaths since the start of the plague, but we are still forced to wear face diapers in public."
2,"Anyone who thinks and feels your beneath them is worst than racism, especially when it's coming from your own goverment"
2,"Believe me, I can’t stand Pelosi, but in fairness this was outdoors, and I am way against giving the maskholes any more ammo."
1,They need to come after Nancy and Obama..... They just held Super spreader events.... LOL.
1,"The thugs in police uniforms started the violence, and sharpshooters wielding military spec automatic rifles were shooting pepper bombs at people, one hitting a 10 year old boy. Others shot rubber bullets, and at least 2 mounted among them ran their terrified horses directly at the people.

No Tucker, this is NOT the Australia you know, and whose Army Engineers’ uniform I once wore with pride.

It’s now home to the socialist thugs running roughshod over the people. You’re right about one thing; Victorian, Queensland and Western Australian voters have recently voted them back in.

It’s unbelievable and, IF I could afford it, and IF I could leave (yes, locked in, locked up and locked down), I’d emigrate."
2,This kind of crap has been out there since the beginning the problem is people will not listen people will not take charge of thier own choices own life
1,"Maria Papademetri
You must listen to this. They shot dogs in Australia so people wouldn’t leave their homes to adopt. Much of what he is saying also took place when Stalin was in power. My mother told me of not being allowed to talk to anyone as they’re being told in Australia now."
1,"What about the next mandate? Do you really believe, after seeing this and Obamas birthday party, that these people are getting the vaccine? Or is it all for show so the masses are mandated? Vaccine is not mandated for the White House or Phizer employees."
2,"Power mad it’s dangerous, no caring or compassion for anyone . Very sick leaders"
2,"To be fair, it's NOT the federal government of Australia implementing these draconian lockdowns, it's the individual state leaders, over the last 19 months it's shown the the feds only collect taxes and defend the shores"
2,Democrats can do anything they Want to. It's EVERYONE else thay can't. Just remember if you're getting aeay with something there's always someone else going to get you!
1,People are ignoring reports like this and letting their fellow citizens be targeted and made to be criminals. Covid mandates and lockdowns are creating a reward system. Comply and we give you back your freedoms. Till they stop doing that too.
1,"Im in Queensland, Australia.
Certain States have different rules, Victoria is the most totalitarian, New south wales is a bit better, but stil mandating masks and forced vaccinations, but the other 4 states and 2 territories aren't in lock down.
There may be a 3 day lock down here and there if there are 30 ish cases, but it depends on how much of a Dictator the state health officer is"
2,Well we must love hypocrisy today. Because a lot of it is taking place right now and it seems like no one cares
2,The media here plays scenes of people at these rallies calling them selfish with the evil foreboding music in the background and then switch to hopeful uplifting music when showing people in line to get vaccinated calling them heroes.
2,"More Mandates are coming. If they can legally fire someone for not wanting to take the vaccine. Once they declare Global warming a crisis. Your travel will be greatly restricted.
Anyone in politics... regardless the political party they belong too. Should immediately be voted out of office. Sad to say... but for the most part. All of us on here are a systemic part of the problem. We get riled up but quickly calm down. Myself included."
2,We need to stand together & stand up for our rights!!
1,Who’s going to print the T-shirt’s “I’m a dangerous slacker cause a won’t wear a mask so shoot me” cause I will wear one. Totally not tasteful but the whole thing is beyond absurd and most Americans are beyond fed up and that also speaking up in defense also of this heinous crime too. The world has gone insane and it’s time to stand up!
1,"The only reason why I wear a mask, is because I can't afford the $200 ticket the police will give me here in Israel. It's horrible."
1,Shocking but so happy Tucker is speaking out!!! I hope ALL Americans watch this!!!
1,"I have great respect Tucker, and by no means agree with mask mandate. But they are at a table, outside, fixing to eat. Now how do you eat a 30k meal with a mask on. Even Republicans take them off to eat.
This is getting attention for silly reasons."
1,I can’t with all this. We are going to start killing dogs now because of covid. Society is sick.
1,It's time we stand strong against this bs! They cannot jail all of us o r get money from the poor? They cannot keep up with rules? Rules are made to be bent and laws are made to be broken as far as this ridiculous mandate goes
1,This is not some communist country -- this is AUSTRALIA! We canNOT let this happen here!
1,Who is giving these leaders these rules. They are obviously getting there rules from some higher authority and it definitely not the WHO it’s something else. This is a takeover of the world and people need to put politics aside and stand up against this tyranny!!!!
2,"""....the people making and enforcing the rules had no intention of following the rules"".........
YEP, that about sums it up right there"
1,Just like Obama's party they all know this is nonsense. They aren't saying so but they're demonstrating it very clearly all of them. They only put on masks for the TV camera.
2,Our mask mandates go into effect Thursday. Mask exceptions on the list: courts in session and meetings or sessions of the Nebraska Legislature 👀
2,"Not all Aussies are taking this lying down. Hence why there were thousands in Melbourne, lots in Queensland (who the police could only standby and watch because they were not in lockdown), and in Sydney. You’re affiliate in Australia (Skynews) is all over it and has a growing following. As you said, people will tolerate a little inconvenience but not hypocrisy."
1,"I can’t believe what I’m looking at. How can people accept being treated like prisoners being herded by thugs in uniform……… all because of a bloody mask.
It is really sinister watching this. And listening to that New Zealand nut warning people not to talk to their neighbors. This has to stop while we can still stop it."
1,"Tucker Carlson Tonight, you’re not completely correct in your Australian report. Not all of Australia is under Marshall law, just New South Wales and I think Victoria. Queensland is at this point still reasonably free, but it won’t take much for us to go under either. Interstate travel is near impossible though."
1,The Delta variant is completely undetectable. There is no PCR test or rapid test that can pick up on the Delta variant. The only thing they can believe is that fear is going to drive people to believe that this is a powerful virus. The Delta variant is a weak mutation
2,"What doesn’t amaze me is that you have a very big crowd that can easily overpower the officers arresting just one individual, but instead of helping they would rather record and just feel like they are doing something “important”. That… is selfish and ignorant… no, sorry, that’s selfish and stupid. My opinion of course."
0,"tucker - you stated tonight that gov. abbott refused to,send national guard t the border - not true. they are there now assisting border patrol in arrests. there have been other guard there as well from other states."
2,"Yikes, they had crazy Karen's back in those times too, but with loaded guns 😳😬🤦‍♀️....well this type of same hyprocrisy of rules for thee, but not for we happened at the G7 too, and there were videos of it documented so why are we all wearing masks again? 🙄"
2,The world has gone mad!!!! So many people just don't see it. Governments certainly have hidden agendas!
2,"As much as I appreciate the service that our law enforcement provides to our communities, I also know that at any given moment they can turn their backs on me. Not only did we see this happening in several blue states, but now we are seeing it in Canada, New Zealand and now in Australia. If people continue giving these authoritarian politicians more power, and later realized their mistake, by then it will be too late."
2,Wow what BS from Australia. They do not want people talking to each other to expose the lies that are being perpetrated on people.
2,"We've seen what the ""elite""/
will be-- doing!! I pray it shakes us to the core and simply refuse to do ANY unconstitutional act. Those who blame our ""protectors"" that are daily putting their lives on the line for you, shame on you!! Who are answering YOUR calls for help?? The tooth fairy??"
2,"It's coming people, happening in Australia. When is enough is enough. It's time ""WE THE PEOPLE"" take our country back."
1,We would turn Afghanistan in to the greatest country on earth if they sent all the Maga wearing non vaccinated there.
2,She was caught at hair salon ask about it and said some excuse and that she would not talk about it Any further no one pressured her let it go thus will also go away - it’s their way but they tell u what to do but do as they please and we wonder why the country is divided.
2,"Gr8. Fearless Pelosi can saddle up wth Biden, Harris & the squad & go rescue people out of Afghanistan."
1,"That's what happens when Citizens give up their arms, they become subjects and serfs."
2,"I have a theory that those people freak out so much about that crap because they've lived such shityy lives like stealing from their constituents, their nations and all around being degenerates that they are almost certain they are going to hell so they are doing literally anything to stay alive. Also take notice that their police and I'm sure ours in America will have absolutely zero issue with just following their orders."
2,It's so sad to see that Australians are now facing pure totalitarian fascism! I lived in Australia - Adelaide - in 2000-2001 and I enjoyed the relaxed freedom of Australians then. This is politics turned amok!
0,Tucker Carlson will you be leaving Fox now that they are requiring vaccines for all staff? It seems the hypocrisy is t just in Washington if you stay.
2,"Feudalism is the society they want to bring back.
""he dominant social system in medieval Europe, in which the nobility held lands from the Crown in exchange for military service, and vassals were in turn tenants of the nobles, while the peasants (villeins or serfs) were obliged to live on their lord's land and give him homage, labor, and a share of the produce, notionally in exchange for military protection."""
0,Friggin hypocrites. This is unacceptable. Why isn't something being done about it. Gutless Republicans need to show this video in Congress.
1,Hey Tucker I love your work man and your courage . Am in NZ and yes our esteemed leader it seems was trained by the best tyrants .
2,WHEN SOME PEOPLE HAD COMMON SENSE AND THE NEWS MEDIA SOMETIMES PRESENTED THE TRUTH! So sad those times are completely gone.
2,To bust the system every protester needed to turn themselves in to law enforcement go to jail and bust the bank account making them feed them it's all about the money
2,When will people WAKE UP and realize the sheer HYPOCRISY of this madness?
1,"This is the Democratic Party. Dangerous and hypocritical. Preaching we must all wear face diapers, while they go unmasked. People are hopefully waking up to the insanity!"
1,Good for thee but not for me. They are only mandating masks to turn us against each other. This happened to me yesterday at the Vet office where I was viscously verbally attacked by a woman and told to put on a mask. I was unprepared for this attack as everyplace is really left to your own discretion in our city right now. The only thing I could muster was I don’t do masks. She sat on the other side of the room videoing me and the whole waiting room and will probably put it on social-media. -I really don't care. Picking on a 100 pound grandma wearing a huge back brace from my recent surgery is how you’ll recognize me. I work on my health everyday of my life as I have autoimmune and back issues. I have felt great for the past 8 years and even more since this recent surgery. She needs to take a look in the mirror at what appeared to me to be a very overweight unhealthy individual and worry about herself. PS I still have the antibodies from Covid that I got while in the Holocaust museum filled with Chinese students here on their winter break before any of us had even heard of it. I was very ill for 10 days. PS- I LIVED!
