class_id,text
1,"FBI Clears Trump of January 6th.
 Finding No Evidence or Data of a Coordinated Effort by Trump's Allies."
2,Meanwhile in Moscow W. putIN smokin' a cigarr and tellin' his friends ' Love it when a PLAN comes together.'
1,Democrats :  the same people who wants to defund the police .
0,Trump lied (again)he walked nowhere near the Capitol.  He went back to watch his handiwork on T. V. In a safe environment.  Those rioters still believe in that fool.
2,FBI reports scant evidence of any coordinated plot on January 6.
2,"Cops should've shot more of them, like all of them."
2,Hitler's Fascist Government has taken over. We are headed for Orson Wells 1984 book. ABSOLUTELY TERRIFYING. WELCOME TO FASCISM. WORSE THAN A DICTATORSHIP. READ THE BOOK. RESEARCH ELEMENTS OF FASCISM TO OPEN YOUR EYES AND SEE THE TRUTH.
2,"I can't stand all this bickering. It breaks my ❤💔. Politicians and Donors love this. We are distracted by hate, division and rage towards each other. 👿😣
       Then they can pass all their Fascist Laws. Pay attention to new policies. We have been stripped of all our freedom."
1,Americans need to remember that these news agencies love to claim things that did not happen to make the rioters look even worse. Especially MSNBC. This guy here should be ashamed of himself for not staying neutral and clearly siding against Trump. In other words its biz as usual for them.  Just rem they LOVE to add this and that to try and drive home their thoughts so to speak. Pathetic
0,"why not terrorism people know terrorist, they killed 5 Americans breech the Capital of the US life all of the terrorists"
1,Only violence I saw in the clip were and ANTIFA and BLM member smashing door.  Democrats attack America with their Anti-American hate every day.
1,It is time to impeach Biden for causing the killings of Americans around the world. Americans are being killed by the cartels coming into our country with tons of drugs and creating crime nation wide. He is not competent to hold the office. He did not win the election. He has caused more destruction to our country faster than any President  that has ever served. We must remove him asap to give our country a fighting chance to save our country. Please contact  our goverment and let your voice be heard. The phone numbers you can call at the capitol to let your voice be heard is 202-224-3121   202-225-3121. These numbers will connect you with capitol switch board where you can ask to speak with the office of your state politicians. Please get Biden out now before we all pay dearly.
2,I wonder why they won't put individual one in jail are they afraid of him for some reason or is there some other reasons hint hint
0,They should all have been shot. That would send a clear message to these Trump supporters and trump and the enablers.
2,Oh wow Finally the Truth. This was very Entertaining and now let's see how Justice handled This One 😳😳😳.
2,"First of all the PR is heavy here aha, Paid comments doesn't help. The us of hollywood here is imaculate."
2,"This country is destined for failure.  When such a large group of people attempt to overthrow the government, it won't be long before they succeed.  Democracy will be eliminated and be replaced by tryrany.   If not that, the hordes of people from countries that we have been invading for many years will descend upon us and take over just as happened in Rome.  We cannot stand together and support the principles that our wise forefathers created."
0,Trumpanzees stormed the Capital
1,Capitol Riot Was Planned By Evil Pelosi And Bidenfraud.
2,"Video: shows a right wing rioter being shot in the Capital building.

YouTube algorithm: ""Let's play a SmileDirectClub advert immediately after this moment"" 

I'm not sure whether that's just bad timing or incredibly macabre humour."
2,DEMOCRATS ARE TRAITORS AND DO NOT REPRESENT THE COMMON HEALTH AS REPUBLICANS ARE NO BETTER. <3  YOU BOTH DESTROYED OUR LIVES. <3  IN THIS DESTRUCTION YOU ALSO SET US FREE. <3  THANK YOU <3 888
2,"THEN LATER WE WATCHED THE SETUP, AND NOW WE ARE SEEING WHO IS RESPONSIBLE. <3"
1,TRUMP TOLD US TO STAY HOME IT IS A SETUP. <3
2,"WELL, WE ARE ALL DEBT-FREE AS FAR AS WE SEE, THE GOVERNMENT IS NOT FREE OF THIS GUILT, WE CALL FRAUD, EITHER. <3 For re-organizing corruption using the corruption itself. <3  With titles or narrations like this it's easy to distract others from the fact that the whole thing is ORGANIZED BY THE ONES NOT PLAYING PUPPET, AKA ""PRESIDENT.""  <3  HOW DOES ANYONE REPRESENT PEACE, WHEN YOU FIGHT IT WITH IGNORANCE, CLAIMING YOU HAVE A PEACEFUL SANCTUARY FOR US NOW?  SOUNDS MORE LIKE A PRISON. <3"
1,THEY HAD IT COMING!! BLM ARE THE ONES WHO CAUSED ALL THE DESTRUCTION!!
2,The merchants of anger sold it and those people bought it.
2,People are tired of your b******* clean your f****** act up it's time there are way more of us than there are you and I think you kind of seen a little bit..... Of what that statement really means
1,What about black lives matter now after this whole s*** storm is blowing over now what do you think about the leader of that so far are you still with them?????
1,You know what just looks like it looks exactly like what Hillary Clinton brought on to Libya to get Gaddafi gone because he tried to change everything into the dinar and not use American money anymore for the oil... It literally looks exactly like that but the only difference is is they actually went through with it they didn't go through a staged act like this is
1,It is literally gotten to the point that you guys have turned the hate up so bad that I can't even watch a liberal or democrat anymore can't even stand to look at him but that's the hate that you created
1,Well let's see let's check all those voter IDs off those people that voted for Biden the majority of them anyways oh that's right we can't because they're buried six feet under the f****** ground.... Like you guys talk about creating hate this is literally all Democrats do and liberals do they create hate they create hate they take your money and that's all they care about they don't give a f*** about the American people
1,Liberals just have a look to them don't they..... It's that same look that pretty much every pedophile has you can always spot out a pedophile you can always spot out a liberal
1,Don't believe everything said on MSNBC they doctor the truth with false statements and selected doctored video
1,"Why hasn't this video been pulled down once it was determined Sicknick did not get bashed on the head with an extinguisher, and that he died of natural causes unrelated to the riot.
Ah, nm, MSNBC viewers don't care about facts."
1,Biden you don't sport this but your administration is sporting TPLF in Ethiopia how you fill i am hurt very much and western midya i don't now what to say hem!
0,"Why cant the they use the puke ray. That would be the best way. There is also the direct energy weaponry.  HELLLLOOOO? use the frequency weapon they've used in other riot situations. 

Yeah, I'd like to see trump be held as s rebel rouser. He cryptically told them to do this."
1,The politicians ran like roaches  when the lights  came on!!. We need more uprising  against  these cowards!!
2,Fake News at its finest
2,But Benghazi.....!
0,"Much incredible carnage was avoided and the thing, the insidious fing monster who so boldly and deliberately provoked it who has been saved from death by covid, something it still says doesn't really exist, is still free and still riling up those he really sees as suckers to use to get his own selfish way."
1,"This is your fault.. the media! You all Don't share the truth but flip things and only pick and choose what to share based on your own believes.. You have no morals anymore.. only your beliefs and you try to force them onto everyone else.. Your separating people..What's going on with our country is disgusting!! Our politicians are criminals and act like children.. If people don't share your same views you use words like racist, bad people, criminals, etc.. to try and make them look less then.. unknowingly you are all acting like Hitler.. Get it together! This is exactly what the Bible says would happen.. Don't fall into this evil.. repent and love one another cause our Lord Jesus (Yeshua) is coming soon.. Our faith is gonna continue to be tested.. Be strong and don't let them break it.."
0,republicans HATE America
1,"And zero repercussion to Hillary Clinton, marder never punished,, , and your vidio is fake,,, and the punishment for treason is death"
2,Our Future. Watch the Final Purge. War in the name of Racism and hate.
2,"Yeah the summer of love saw 14 deaths during the riots in 19 days. Yep jan 6 was way worst. Saw a whole police station burned to the ground last summer. Saw molotov cocktails thrown at police the great northwest all the while smashing windows of a federal building and setting it a fire . Yep Jan 6 was worst.
But I degress"
1,I'll tell you exactly what happened that front door was not being guarded a bunch of Capitol Police took off that day and black lives matter and antifa already said before they were handing out flyers and all the major cities stating that they were going to pose As Trump supporters and they were going to go into the capital that's what happened so yeah they go in Trump supporters follow them that's alright start how do you think f****** Portland and Seattle burnt to the ground
1,All also National Guard was sent into Portland and Seattle as well because of the liberal protest I called him riots you got to call it what it is but they call him peaceful protest I didn't know burning police stations and flipping cars over with peaceful protests but I guess I'm wrong
1,Now you have a senile fool in power . . .
1,"Threat?? you Should be sued. But WE ALL Know most of the judges are demonrat infiltrator terrorists along with pelosi, harris, xiden..."
1,"ALL LIES  ALL LIES   ALL LIES  ALL LIES
""new video"" MEANING We made a short movie of WHAT pelosi AND her cohorts WANTED TO HAPPEN on Jan 6.
STOP LYING MSM 
THE MAJORITY OF WE THE PEOPLE
are NOT as ignorant as you little weasels WISH WE were. Trump supporters do NOT wear masks or cover their identity in any way in public, Trump Supporters Believe In Their FREEDOM, therefore NO NEED to hide identity."
1,"In WE THE PEOPLES OFFICE, the one nasty pelosi is occupying."
1,Cops just standing there as antifa thugs break windows and doors
1,"ALL LIES  ALL LIES   ALL LIES  ALL LIES
""new video"" MEANING We made a short movie of WHAT pelosi AND her cohorts WANTED TO HAPPEN on Jan 6.
STOP LYING MSM 
THE MAJORITY OF WE THE PEOPLE
are NOT as ignorant as you little weasels WISH WE were. Trump supporters do NOT wear masks or cover their identity in any way in public, Trump Supporters Believe In Their FREEDOM, therefore NO NEED to hide identity."
0,"They were rioters and protesters when they were outside,but once they entered the CAPITAL they became Terrorist:
Terrorism is defined in the Code of Federal Regulations as “the unlawful use of force and violence against persons or property to intimidate or coerce a government"
0,I hate to bring it up. Trump supporters. Trump said he would be with you. What happened ? Hahahaha !!!!!!
2,what a P.O.S. this hack job jr. high news is 🙄 no different than blm doing there thing YAWN
0,"Ex-President Trump needs to be held accountable for causing the riot & 5 deaths. Trump’s fingerprints are on that  flag, fire extinguisher & gun! Those 5 people need justice to be served. He’s just as guilty as if he went with the rioters.The president killed 5 people! Lock him up!!"
0,"Trump and his insurrectionist GOP traitors should be thrown into jail.  If dems did this the GOP would be pooping themselves and screaming for firing squads.  Right Hawley, Jordan, McConnell, Graham, Margaret. The GOP is a domestic terrorist organization."
2,It's because of the learning disability constituted by grave malicious narcissism.
0,So spot on. And here we are today with Republicans doing the same gaslighting as the former president
0,"So what you are saying. Trump is as dumb as a box of rocks. Ha ha ha, I love it. Look at all his followers, they're just as dumb. They think he is the greatest president ever. All these idiots went to the same school. Called dumb..."
1,"MSNBC ,,IS ANTI TRUMP!! BUT NOW ,,TRUMP WIN ,,,BWAHAHAHAHAHAHA"
0,Trump has a small mind that why he repeat the same thing Small vocabulary
1,It's better then the woke N crt BS the liberal morons come up with. It's call jealousy cause he got a set of B something the democRATS don't have after witnessing the incompetent disastrous afghan catastrophe withdraw.. ..LOL
1,Trump tells the truth maybe you people at MSNBC should take a lesson on how to be a real American
0,Donald Trump is incoherent. The way to make any English major change their field of study would be to make them diagram an unscripted sentence by Donald Trump.
1,Sleepy Joe can't even string together one sentence at a time without getting lost even while staring at a teleprompter.
0,"Trump would be the absolute lousiest poker player in the world! Too many ""tells"". ""They said Sir"" People don't know"" etc. It's not just that he's a liar... HE'S A LOUSY LIAR!"
0,Trump talks like the tweeker he is. He is on speed of some sort.
1,TDS w/ Media BRAINWASHING BLINDS U to the GOOD hat DT did?  Amazing?
1,we  had  the  greatest   economy ever  while president  trump ran  AMERICA . THE  MAN  IS  A   brilliant president like  no  other  president  ever  was . an  so  loved  an so  respected  an  so   great god  has blessed  you   an he  sent  you  to  help   the  world OMG WHAT  A  MAN  YOU  ARE   MR  PRESIDENT  TRUMP
1,go trump  you  are  so  great PRESIDENT  WE  HONOR YOU SO  MUCH  GOD   LOVES  YOU  AN  HOW  YOU   CARE  FOR  THE GREAT  AMERICA> GOD  PRESIDENT  TRUMP YOU  ARE  SO  GREAT   WE LOVE  YOU  SO  MUCH>
1,Nobody knows how to speak better than Donald Trump! Believe me!
0,"We already know that Trump is not an intelligent person.  That's the way he speaks to everyone,  he's is of a level of a two year old.  Talking and acting."
2,And people sit at his rallies and listen to that Gibberish . Maybe they speak the language .
2,Breaking: Academic presents negative opinion of Trump!!
1,Lol the MSM won't even acknowledge Bidens Dementia but happy to smear Trump nice
0,The language of the imbecile- Trumpastard is fluent. Bigly.
0,"No responsiblity, no consequences for his speech or actions.
Exactly whats wrong with Trumpiphants too."
2,"The mix of talking simple, repeating it often, and looking at government as enemy...gives you a movement that bonds together under a ego driven guy who thinks like me."
2,"Well he is speaking to children so... yes, he talks like the kid who tries to impress his classmates to think he is cool. All show, no know. But if he is just the start of this kind of brash idiocy ... might as well make America's tombstone now. Reality has no mercy on the willfully ignorant."
2,"An insightful linguistic analysis of the former inciter-to-chaos-in-chief. His most 'favorable' characteristic that Mr. McWhorter describes is ""Artful"". And it is true that he was The Showman president who we're all trying to get over, but of course the narcissist must be On Stage. Not aesthetic, though, and (for me) not artful. too much icing on the cake. The American Cake that used to be American Pie. Now it's just Yesteryear. But hey, it's okay out here under the radar, whatever the year."
2,TRUMP - THE PIED PIPER
0,trump never conned me
1,Trump makes more sense than joe dementia.
0,"Two things: one, Trump is not that intelligent. Two, he speaks to his bass which are also not very intelligent. He mimics their ways."
1,"We absolutely love everything President Trump says, and we really enjoy watching his rallies.... Everything Trump says is spot on and so accurate.... As for myself, what I like best is listening to President Trump insult everyone that insulted him first.... That's called ""RETALIATION"", and something I can seriously relate to when I use to be verbally bashed in grade school, and it wasn't until I reached High School when I started retaliating..... Yes, over the past 5 years, from 2016 to 2021, all I heard was the Dems & Libs bashing & bashing & bashing/365 for 4 years, and President Trump retaliating & retaliating & retaliating..... and all I saw was the Dems & Libs rioting at ""INSIDE"" the US Capital in 2017 (yes, they broke inside & rioted), and there were countless street riots all over the country during President Trumps entire term...... ENJOY YOUR CNN & MSNBC FAKE NEWS & the HIGH GAS PRICES in your state because you all deserve it for voting for a Dem."
0,"Cavemen obviously, Donald the caveman."
2,That's why most of his supporters are dumb as him.
2,Where are all the Trump Supporters 😂
1,At least he spoke for himself. That’s more than I can say for Biden. What is wrong with people? Stupid or what.
0,"Trump educated?  He knows nothing about math, science, history , geography and especially medicine.   But according to him,  Trump knows.   Ha."
2,"He's a joke and a Fing MORON. The Ernest T.Bass of presidents IQ wise. In every other way Bunker Boy QUITler a Legend in his own mind. Zero morals, ethics and common sense, common decency."
0,"In other words, trump is a complete moron, believe me"
2,"50 or 100 years from now, kids reading history books will see that Donald Trump was one of only 5 or 6 single-term presidents and one of the very few that was impeached."
0,Thankfully news sources like MSNBC are tackling the tough issues
1,There's no one more childish  than the Democrats!
2,"In 2020, the world will be attacked. You've been warned. I am the Future."
2,"That's what ""experts"" just to said about Hitler back in 1939 and today we all know what happens. America, open your eyes"
0,"I've been listening to the way Donald Trump give names to his opponents. It kind of reminds me of the way kids talk(name calling ) Crooked Hillary, Sleepy Joe, Cheating Obama, Nasty Kamala, Dummy Beto. Even his own supporters, if they do or say something he doesn't like, his own VP, Mike Ponce, and his AG, Bill Barr, when he said there was no apparent fraud, Trump called him a ""Swamp Creature."" Why don't we start calling him ""Sore Looser Trump.' People seem to like childish talk."
1,Trump is a know it all
2,"For all of his faulrs and there are many. I think the biggest surprise is that there are actually people who tried to vote him in for a 2nd term. They can be forgiven the first time around but for a 2nd term ?
And don't get me started on those that think he actually won 😂😂.
America should be thankful to the G.I generation."
1,Have this guy break down Joe Biden’s horrible speech.
2,Okay I believe we all agree ....not the shiniest apple on the presidential tree.
2,Oddly adolescent for being a senior citizen'.. Sums it up! 😂😂😂
2,"I think orange peel has a very low IQ and perhaps mental health and learning difficulties... because he has not changed or evolved his knowledge, awareness, communication skills or his one trick pony hype, lie and scam approach.

But hey ....it shows even dumb morons and crooks can become kings!...as long as fools keep believing, following, supporting... and keep paying into the Ponzi."
2,has Anyone ever heard any particular qoute from Donald Trump?
2,in one his speeches he says he never thought that one day he would become a president wich clarifies why he wasn't speaking professionally
2,"Trump: man, woman,
Person,Camera, Tv.
can you said that and remember it a few minutes later ?
reporter: yes...
Trump:  man, woman,
person,camera, TV."
2,Wth..these news guys have WAY too much time devoted to complete retoric
0,"Adolescent?
Imbecilic and a non-sequitur verbiage is not Adolescent,,, it is outright Trumpencile, 25 IQ points below Imbecile which is 0-25. 

."
2,He speaks like like a uneducated racist.
2,"That's very sad to know... Someone that isn't intelligence is going to be president, again.😱😱😱😱😱😱"
2,"I have never ever heard a politician of his caliber  in the world    speak the way he does..
Definately not a professional  public speaker  of the world stage...he delivers like he's  talking to a next door neighbour.."
2,This SC Rep is a mess
0,"OMG!! Nikki Haley took down the confederate flag = no racist??!!
That woman kisses trump's butt deeply.
Her comments on racism are shallow and disingenuous."
2,More Jims than women... say no more. Other than all the black americans
1,you cannot win the south if you recognize that abortion is legal and that women should be treated like human beings? Oh dinosaur go away
0,Smart people don’t want to be a member of a criminal organization lead by mobster Donald Trump.
1,Thank GOD for Hurd & the  others who care abt People to keep America strong!!!  We know trump just said what many of them didnt say just like they didnt speak up to their own party when they were wrong but now expect the DNC to do what the rnc refused to do for them!!!
0,The Republicans trying to cut you off of your medical
0,The Republicans don't care nothing about the American people all you want to help the risk people
2,"I would not like to continue as a congressman if it meant belonging to the poison party, led by the Great Grifter."
0,Dump says that elections are rigged. he should know. that is how he was elected and that's how it is going be from now on. some call it voter suppression.
0,"You don’t have to be a card carrying member of the clan to believe everything the clan believes.
Allowing people like Marge Gangreen to be the face of your party sort of shines a light on your own bigotry."
0,"5:00 pretty sure ALL those Trump Republican operatives were exploding with a word that rhymes with ""digger"" when they're not on their phones."
0,The reality is that most of Trump's supporters are racists just like Trump.
2,Wow DR.EVIl fits right in on MSNBC
2,this Republican says that there are a lot of Republicans in the party that cringe and disgusted and want trump to go away but on the same token they still vote for the beast.
0,"Name me one, just ONE, ""Conservative"" policy in the last 50 years that has actually helped the majority of Americans. Ever since Nixon, conservatives agenda has been to tell the Middle Class that the poor were stealing from them, while at the same time, instituting policies that shifted the resources of this country into the hands of a few of the already very wealthy.
And it is not just conservatives. Democrats who fashion themselves as ""moderates"" are working for the same people that conservatives are, i.e., the people with the freaking money."
0,"They can run but they can't hide. All republicans who are against Biden, Sanders, and Shumer, and pelosi, please exit, congress, and join Hitler Trump because it's obvious you are not for the American people."
0,"This is GREAT. The rethugs are eating themselves. Ahahaha   Those lowlifes created a monster and now they can't stop it. Ahahahaha   ALL maga tRumpies are insurrectionist SCUM.  hahahaha
BLM + Antifa = America!!"
2,"14:00. Then win without the South. It is weighing down the US to get out of the Dark Ages (you know, the good old days, for Inglis and all other GOP's, RINO's or Trumpies). the problem with the US is that it can only fly as fast as its slowest moving."
1,"You folks still griping about trump. And biden don't even know what planet he is on. Liberalism is a mental disorder. Of that, I have no doubt."
2,So long don’t let the door hit ya in the face you’ve  been using for your congressional life
2,what other so cald democracy hazza electoral colage=never wuzza democracy
2,The president is just trying t9 get things going again
0,"As a native South Carolina born and raised old white man, i Think republiscum are the worst thing to exist in America, lying,  racist,  give the rich man lower taxes and screw over the poor is all I HAVE SEEN."
0,"Boy, is HE full of BS. He says that the government must be in the doctor's office with a woman to win the Presidency? Really? Does he want the government in HIS doctor's office? What if the government said he can't get a vasectomy? Would HE be happy about that? Keep your religious beliefs in your church and not MY government."
2,"Will Hurd's district has 800 miles of border. In an interview, he said that there was NO BORDER CRISIS in his district! What does that tell you?"
0,"The Trumps administration supporters need to leave their position! Enough with the racism, and politicians who not for all Americans!!"
1,I've never seen racism like the Democrats use it..... It's quite disgusting.... And very racist
1,Democrats use racism is a tool.!!   Just a game they play ?  A card in their deck ??  Trump is no racist the Democrats are !!!
1,Will not matter this country is going red !!     And we don't want Rino's...we the people are sick of Rino's. ....Dems are scared !    Everybody knows it's the dems push the racism because they're the racist....it's there tool....
2,Stop calling him “the president”
0,"Whoo the rats jumping the sinking ship, that is, the republican party."
0,GOP is *not* grumpy old party.   It has been for decades racist GRIFTING OLIGARCHIC PATRICIANS.
0,"The Republican Party is not the ""grumpy old party."" It is the party of liars. It is the party of racists. It is the nation's neo-Nazi party. It is the party of traitors to the United States. It is the party that has single-handedly murdered over 600,000 citizens with its lies about Covid-19, vaccines and masks. It is the party that has no morals or has no shame. It is far past time to burn it to the ground."
0,Please stop referring to Trump as 'The President'...
2,Start a new Republican party.
0,The Trumplican party is becoming more and more trivial in their beliefs by the day
1,I think these guys need to look at the massive rally the Trump had.  He is still very popular and his popularity is gaining strength with every failure that people see from our new administration.
0,"THIS. THIS is why I tune in here, to hear the ROTpublicans try to divine the Secrets of the Capitalist Universe on their own. How do I know on their own? Because they WON'T LISTEN TO ANYONE ELSE. They won't listen to blacks of any stripe; they won't listen to Hispanics. They won't listen to women, or Libs, or Progressives, or children, or ANYONE who insists that the idea of God has to pass even the most feeble standards of discussion, or science, or even education. And why do they hyperventilate so? Because THEIR idea of what God is, can't pass even those abbreviated tests.

ROTpublicans proudly stand for ALL the rest of us, those groups I detailed above, just pulling in our unruly noses, and letting them ride roughshod over us and our priorities.

And since ROTpublicans HAVE NO MORALS to speak of, they are not willing to just go home when they DON'T HAVE THE MAJORITY. No, they've got to then STEAL the votes, by screwing up the entire voting system... and KEEPING it screwed up in a ROTpublican direction.

Our task now is to stop that from happening. Period."
2,This is why I'm glad I live in Canada. Thing are a Lille less divisive here compared to the US.
2,"I think its so ironic every time when race comes up on msnbc now that they seem to only hire black women for anchors now...Thats there defense, look at us were not racist we hire all black women, but thats just as racist if the tables were turned on another race. Hire for whos best for the job, not only for defense trying to show your network is 'not' recist."
2,Why does he think america should lead the world? Seriously why?
0,"Trump aka agent orange if he was to stop his racist rant now just to get in office for power , soon as he walks in the door , he would be Worse and America would be vunerable to our enemies . Republicans know this evil never prospers . Romans 12 : 19"
0,Trump is nothing but division and racial hate. He wants the people to hear his call of hate and emotionally follow him. U S is full of many nationalities and we all are citizens. We have to come together against Trumps hate. Glad he lost!
2,"Biden wont win again either,ppl was just trying too get trump out. Its worse now. And controlling cell phones is violating rights too. All the blind eyes towards insurrection and police brutality..well both parties are no good for ppl of color. WHY VOTE!"
0,Republicans don't want governmental control when it comes to Pandemic Health issues like 'wearing masks' and getting 'vaccinated' but they DO WANT to control whether or not WOMEN can choose NOT to bring a pregnancy to term?!  Dictate whether or not a couple can decide to ADOPT because pregnancy has PROVEN to be a 'threat' to the woman's life...
2,"His comment of ""High Priest or High Priestess of abortion"" is in reference to the fast growing Pagan religions and shows his bigotry. I hope that is obvious. He is appealing to the Evangelical base. As he hypocritically says that Parties shouldn't appeal to their bases. Disgusting!"
2,"I would love for someone to tell me why these criminals aren't in prison? Please, anyone?"
0,Could they instead be stepping aside to make an opening for the more radical extremist [traitor] republicans? Maybe these moderate (sane) republicans don’t have the stomach to lie and give up their soul to a crazed con artist?
0,"The Republicans created the MONSTER.  Let them deal with Trump changing the party, from under their noses.👃 They are now the (reTRUMPlican party) 🤣🤣🤣🤣 So good. I hope voters show up in masses, despite all the voter suppressions and screw them all over and VOTE BLUE AGAIN!  💙  MAKING AMERICA (STILL) GREAT AGAIN!! Just to show Trump, that he truly isn't the king maker. That he thinks he is. Wake up people! WE HAVE THE POWER!! BUT THEY ARE CONSTANTLY TELLING YOU. THAT YOU DON'T MATTER!! LET'S SHOW THEM WE DO!!! ✊✊✊✊"
1,Just as many Democrats are running for the doors!
0,Hurd was always a turd!...he defended trump till the end!
0,If some of the republicans want Trump to go away....then they need to do the right thing..tell the truth and stand up for our country....stand up against Trump... He's never going away if they keep kissing his ring and letting him spread his lies!!! The people need the truth wether or not it's what they want to hear!!! The people need the whole truth about who Trump truly is... Everything!! All his lies and not paying anyone and the sexual abuse and any and every thing he should be in jail for but his money made him above the law like he's better then all of them!!! Everything needs to come out with proof like court records......
0,"Grumpy Old Party hardly conveys the true depth of malice that ruling Republicans are guilty of these days!. Such a cute-worded description as, ""grumpy old party"" to describe the right is like saying,. ""Yeah, they've done some bad things,  but, they meant well.""  Already there is a great problem with Republican's blatantly, shamelessly lying  and denying, plus refusing  to acknowledge the damage they have done, all to please Donald J. Trump. Please don't use endearing words to describe any of them until we know the depth of their involvement . They are a terrorist gang now, with crimes against America too numerous to mention. Many right-wing politicians became traitors on the day insurrectionists impersonated patriots as they violated America. And now for some bizarro reason-they defy helping America end the pandemic. They are willing to even put their own children's lives at stake to ""own the libs""  they say. That's not even the American thing to do.  Who are these people who think they are patriots and why don't they realize they are acting more like bullies or terrorists themselves?"
0,Donald Trump=Captain Chaos
0,That’s  right It must be Donald Trump’s fault for Joe Biden leaving American citizens and our allies in Afghanistan Everything Joe Biden did wrong It’s all Donald Trump’s fault am I the world is no matter what the Democrats do wrong it’s Donald Trump’s fault it’s not like they didn’t change anything he did
0,Too late!  The majority of the non-trump republicans voted for trump and have sh.. on there face!
0,Can’t wait to see the RNC. White sheets with MAGA red stitching. Red MAGA hats and hoods. Having a rally in a cow field 😂😂😂. They are fascists need to be stopped. Give up their is NO NO both sides. They are lost cause and MSM constantly being nice to the fascists are why we progressives hate mainstream anything.
0,You know it doesn't really matter Donald Trump's not going to be reelected to the presidency okay it's not going to happen why well for number one he's a liar okay people don't like to be lied to number two do I have to say number two LOL he took away our opiates man he took away our pills or medicine you let his wife take away our medicine we don't play them games I tried to explain to them people get back to people's medicine and he'll have a second term well guess what they thought they knew more than me.. don't ever think that God is not spoken to me
